name,location,latitude,longitude
"養徳寺","新潟県長岡市与板町与板430-乙","37.539772","138.811722"
"養徳寺","新潟県南魚沼市小川字中村通189","",""
"養徳寺","静岡県田方郡函南町平井1126","35.094464","138.962572"
"養徳寺","静岡県島田市船木1956","34.793056","138.223785"
"養徳寺","静岡県島田市相賀2260","",""
"養徳寺","静岡県浜松市浜名区尾野1145-1","34.828911","137.786636"
"養念寺","香川県善通寺市下吉田町748","34.240818","133.773621"
"養念寺","栃木県足利市寿町8-6","36.324062","139.466415"
"養福院","千葉県市川市河原16-22","35.700638888","139.922777777"
"養福院","長野県塩尻市大門三番町12番12号","36.108861111","137.958666666"
"養福院","栃木県大田原市親園1345","36.819107","140.009766"
"養福院","栃木県那須郡那須町蓑沢656","",""
"養福寺","茨城県笠間市大田町324番地","36.348038","140.285736"
"養福寺","香川県高松市鬼無町佐料392","34.332325","133.991151"
"養福寺","埼玉県さいたま市西区三橋6-535","35.915897","139.587997"
"養福寺","埼玉県深谷市堀米233","36.219925","139.332703"
"養福寺","埼玉県秩父郡小鹿野町飯田1963","",""
"養福寺","埼玉県飯能市中藤上郷211","",""
"養福寺","新潟県上越市東本町5-4-7","37.11998","138.262863"
"養福寺","新潟県新発田市則清1516","37.945744","139.27803"
"養福寺","新潟県村上市大月1536","",""
"養福寺","静岡県静岡市葵区油山1295","35.072556","138.360809"
"養福寺","静岡県島田市牛尾1459-1","34.850792","138.127518"
"養福寺","静岡県磐田市下本郷1363-1","34.705916666","137.824583333"
"養福寺","千葉県市原市山田橋1-16-5","35.499451","140.122345"
"養福寺","千葉県市原市青柳1-6-14","35.498898","140.054398"
"養福寺","東京都荒川区西日暮里3-3-8","35.729555555","139.768277777"
"養福寺","東京都足立区綾瀬2-9-13","35.760583333","139.827444444"
"養平寺","埼玉県熊谷市原島1192","36.163383","139.370193"
"養報寺","群馬県高崎市倉賀野町1862","36.298943","139.050156"
"養法寺","新潟県上越市大潟区長崎52","37.223896","138.347046"
"養命院","埼玉県秩父郡小鹿野町飯田2833","36.02578","138.968384"
"養命寺","群馬県佐波郡玉村町大字箱石甲342-1","",""
"養命寺","群馬県藤岡市上日野454","",""
"養命寺","神奈川県藤沢市城南四丁目10番35号","35.34741667","139.46477778"
"養命寺","静岡県島田市岸2015","",""
"養命寺","静岡県藤枝市本町3-6-35","34.874444444","138.264944444"
"養明寺","静岡県島田市湯日2728","34.806519","138.184998"
"養林寺","群馬県前橋市堀越町1259","36.420278","139.156111"
"養林寺","香川県三豊市山本町大野2518-1","",""
"養林寺","新潟県上越市大字福橋1146-1","37.174442","138.279449"
"養蓮寺","東京都台東区東上野6-15-2","35.71351","139.7848"
"養老寺","岐阜県養老郡養老町養老公園1276-1","35.28408333","136.54333333"
"養國院","神奈川県伊勢原市坪ノ内501","35.393888888","139.276666666"
"養壽寺","千葉県匝瑳市亀崎139","35.706005","140.504532"
"養廣寺","新潟県阿賀野市駒林1768","37.858463","139.20871"
"羅漢寺","香川県観音寺市室本町314","",""
"羅漢寺","大分県中津市本耶馬渓町","33.48088889","131.18633333"
"羅漢寺","島根県大田市大森町羅漢町イ804","",""
"羅漢寺","東京都江東区大島3-1-8","35.689611111","139.826666666"
"羅漢寺 (加西市)","兵庫県加西市北条町北条1293","34.937033","134.829328"
"羅漢寺 (甲斐市)","山梨県甲斐市千田4835","35.737555555","138.563361111"
"来応寺","茨城県取手市小泉508番地","",""
"来応寺","東京都台東区西浅草1-6-12","35.71144","139.79056"
"来応寺 (宇和島市)","愛媛県宇和島市宮下甲1102","33.204722","132.54725"
"来恩寺","大阪府八尾市恩智中町4-164","34.607833333","135.633166666"
"来岸寺","刈谷市","",""
"来迎院","茨城県稲敷郡美浦村大字大須賀津308番地","",""
"来迎院","茨城県常陸太田市大里町3708番地","",""
"来迎院","茨城県龍ケ崎市馴馬町2362","35.917944","140.170889"
"来迎院","京都府京都市左京区大原来迎院町537","35.11863889","135.83763889"
"来迎院","京都府京都市東山区泉涌寺山内町33","34.979","135.78066667"
"来迎院","埼玉県北葛飾郡杉戸町清地1-6-16","36.026805555","139.734583333"
"来迎院","神奈川県伊勢原市大山724","35.418055555","139.258611111"
"来迎院","神奈川県伊勢原市大山972-3","35.418055555","139.258611111"
"来迎院","静岡県静岡市葵区横内町102-4の2の2","34.984047","138.391479"
"来迎院","東京都品川区大井6-18-8","35.595861111","139.73075"
"来迎寺","茨城県稲敷郡美浦村大字大谷930番地","",""
"来迎寺","茨城県坂東市長谷1877番地","36.032719","139.87442"
"来迎寺","茨城県筑西市舟生688番地","36.258289","139.926193"
"来迎寺","京都府相楽郡精華町大字植田小字南六ノ坪59番地","34.75655","135.79106944"
"来迎寺","群馬県甘楽郡下仁田町大字青倉2010","",""
"来迎寺","群馬県高崎市浜川町981","36.374683","138.977371"
"来迎寺","群馬県前橋市下大島町462-2","36.361952","139.119251"
"来迎寺","群馬県太田市新田中江田町1206","36.280678","139.2892"
"来迎寺","群馬県藤岡市三波川130","",""
"来迎寺","香川県丸亀市本島町泊711","",""
"来迎寺","埼玉県富士見市鶴馬2-1-49","35.846972","139.547222"
"来迎寺","三重県松阪市白粉町512","34.571083333","136.532277777"
"来迎寺","三重県松阪市飯南町深野623番地","34.478611111","136.4105"
"来迎寺","鹿児島県鹿児島市谷山中央4-4905","31.519787","130.516434"
"来迎寺","新潟県佐渡市羽二生218","",""
"来迎寺","新潟県三条市井栗3-7-30","37.646229","139.008942"
"来迎寺","新潟県十日町市川原町823-1","37.132996","138.76442"
"来迎寺","新潟県上越市寺町2-4-3","37.113117","138.240646"
"来迎寺","新潟県長岡市李崎町269","37.522324","138.835388"
"来迎寺","神奈川県鎌倉市材木座2-9-19","35.309444444","139.555"
"来迎寺","神奈川県鎌倉市西御門1-11-1","35.32833","139.56083"
"来迎寺","静岡県沼津市内浦三津80","35.020336","138.903519"
"来迎寺","静岡県富士宮市村山438","",""
"来迎寺","千葉県香取市貝塚2005","35.816638888","140.639222222"
"来迎寺","千葉県松戸市松戸2175","35.78665","139.8948"
"来迎寺","千葉県成田市松崎254","35.808365","140.289703"
"来迎寺","千葉県千葉市稲毛区轟町1-7-20","35.627083","140.107806"
"来迎寺","千葉県白井市折立266","35.808671","140.043048"
"来迎寺","千葉県木更津市中島2243","35.43214","139.931015"
"来迎寺","大阪府堺市南区大庭寺987","34.503027777","135.486444444"
"来迎寺","大阪府松原市丹南3丁目1-22","34.559249","135.555118"
"来迎寺","東京都新宿区喜久井町46","35.704277777","139.720138888"
"来迎寺","東京都足立区島根3-11-9","35.779888888","139.79325"
"来迎寺","栃木県佐野市仙波町1841","",""
"来迎寺","栃木県日光市森友1116","36.71571","139.723343"
"来迎寺","栃木県芳賀郡芳賀町稲毛田971","36.568474","140.070053"
"来迎寺","奈良県奈良市柳町29","34.67893","135.82435"
"来迎寺","富山県富山市","",""
"来迎寺","福島県安達郡大玉村大山字東114","37.546726","140.401184"
"来迎寺","福島県須賀川市舘ケ岡字本郷83","37.330456","140.295135"
"来迎寺","福島県西白河郡中島村大字川原田字下町14","",""
"来迎寺","兵庫県三田市三輪3丁目8-18","34.896083","135.227056"
"来迎寺","兵庫県神戸市兵庫区島上町2-1-3","34.668205","135.175537"
"来迎寺","兵庫県豊岡市中央町5-35","35.544083333","134.822472222"
"来迎寺","和歌山市","34.231833","135.19975"
"来迎寺 (いちき串木野市)","いちき串木野市","",""
"来迎寺 (熊取町)","大阪府泉南郡熊取町和田3-3765","34.386611","135.361444"
"来迎寺 (守口市)","大阪府守口市佐太中町7丁目11-17","34.764333","135.590944"
"来迎寺 (新発田市)","新発田市","",""
"来迎寺 (八尾市)","大阪府八尾市大窪35","34.625417","135.650583"
"来見寺","茨城県北相馬郡利根町布川2956","35.856388888","140.144138888"
"来光院","福島県二本松市上川崎字寂内7","",""
"来光寺","香川県高松市三名町154-1","34.288349","134.03302"
"来光寺","千葉県富津市亀沢238","35.265277777","139.903333333"
"来昌寺","岐阜県美濃市吉川町1824","35.547667","136.915944"
"来振寺","岐阜県揖斐郡大野町稲富398","35.498783","136.651514"
"来福寺","群馬県伊勢崎市柴町甲566","36.29414","139.166122"
"来福寺","埼玉県加須市小野袋655","36.20422","139.669189"
"来福寺","神奈川県三浦市南下浦町上宮田1859","35.193319","139.645759"
"来福寺","千葉県印西市平賀2146","35.754646","140.252396"
"来福寺","千葉県館山市長須賀46-1","34.986034","139.865555"
"来福寺","千葉県南房総市宮下340-1","",""
"来福寺","東京都品川区東大井3-13-1","35.601611111","139.737555555"
"来福寺","福島県郡山市湖南町横沢字屋敷2494","",""
"来福寺","福島県石川郡浅川町大字里白石字出シ363","37.10384","140.428452"
"来宝院","新潟県三条市三柳804","",""
"来宝院","福島県田村市船引町中山字表67","",""
"来遊寺","新潟県糸魚川市大字吹原1912","",""
"頼岳寺","〒391-0001 長野県茅野市ちの1753","36.009722222","138.143611111"
"頼久寺","岡山県高梁市頼久寺町18番地","34.79736389","133.61893056"
"頼光寺","兵庫県川西市東畦野2丁目17-2","34.887777777","135.413555555"
"頼重院","長野県諏訪市四賀神戸3433","36.013778","138.140583"
"頼勝寺","新潟県阿賀野市保田1722","37.77565","139.233719"
"頼忠寺","千葉県館山市宮城170-1","",""
"頼福寺","茨城県結城市大字小田林1374番地","36.29277","139.848099"
"頼寳院","新潟県魚沼市十日町912","37.189972","138.947449"
"雷光寺","群馬県館林市上三林町1391","36.221444","139.482361"
"雷像院","群馬県太田市脇屋町522","",""
"雷電寺","埼玉県深谷市戸森150-1","36.21133","139.278656"
"落合観音堂","宮城県仙台市太白区四郎丸字落合59","38.198333","140.917806"
"蘭華寺","千葉県香取市笄島3318-5","35.925618","140.490573"
"蘭秀寺","福島県いわき市平中塩字岸61","37.072639","140.896286"
"蘭庭院","青森県弘前市西茂森2丁目9-1","40.598472","140.453389"
"利永寺","埼玉県熊谷市下奈良796","36.187599","139.386276"
"利益院","香川県三豊市詫間町志々島308","",""
"利益寺","埼玉県本庄市鵜森46","36.234512","139.216003"
"利益寺","千葉県香取市長島742","35.927391","140.501297"
"利済庵","新潟県佐渡市椿340","",""
"利済寺","群馬県高崎市石原町1552","36.309013","138.997955"
"利勝院","静岡県藤枝市上藪田669","34.895126","138.254456"
"利性院","栃木県足利市井草町2388","36.335876","139.450348"
"利正院","静岡県浜松市浜名区三ヶ日町宇志521","",""
"利生護国寺","和歌山県橋本市隅田町下兵庫732","34.324472222","135.633583333"
"利生寺","静岡県島田市金谷緑町109","34.822762","138.127396"
"利剱寺","香川県高松市香南町由佐179","34.237747","134.019577"
"理安寺","大阪府高槻市京口町1-18","34.847832","135.622849"
"理境院","東京都大田区池上1-34-3","35.57725","139.704416666"
"理境坊","静岡県富士宮市上条2057","35.281353","138.583466"
"理源寺","静岡県静岡市清水区興津中町193","35.051029","138.521057"
"理趣寺","静岡県牧之原市大江1373","",""
"理春庵","静岡県袋井市浅岡161","34.706432","137.914841"
"理昌院","東京都葛飾区高砂7-24-25","35.75609","139.86747"
"理性院","新潟県佐渡市加茂歌代1233","38.089165","138.427383"
"理性院","千葉県安房郡鋸南町中佐久間239","",""
"理性寺","東京都杉並区永福3-56-29","35.679361111","139.63575"
"理正院","愛媛県伊予郡砥部町麻生393","33.775722222","132.785888888"
"裏磐梯成田山不動堂","福島県耶麻郡北塩原村大字檜原字剣ケ峯1093-499","",""
"陸奥国分寺","〒984-0047　宮城県仙台市若林区木ノ下2-8-28","38.25055556","140.90055556"
"陸奥国分尼寺","若林区","38.251103","140.909522"
"立安寺","静岡県富士市中央町2-4-31","35.161858","138.68222"
"立応寺","東京都足立区大谷田2-21-13","35.783027777","139.845222222"
"立岩寺","埼玉県本庄市滝瀬1420","36.230843","139.241745"
"立岩寺","新潟県佐渡市相川下戸村467","38.027088","138.241226"
"立源寺","千葉県袖ケ浦市打越179-1","",""
"立源寺","東京都目黒区中根2-21-17","35.613388888","139.673583333"
"立光寺","静岡県富士市前田830","35.136527777","138.689777777"
"立江寺","岐阜県岐阜市江崎685","35.401111111","136.704361111"
"立江寺","徳島県小松島市立江町若松13番地","33.967861111","134.605805555"
"立行寺","東京都港区白金2-2-6","35.643222222","139.732305555"
"立山寺","富山県中新川郡上市町眼目15","36.696444444","137.398444444"
"立成寺","岡山県岡山市北区東花尻439","34.656889","133.862861"
"立政寺","岐阜県岐阜市西荘3丁目7-11","35.407556","136.722"
"立正院","福島県福島市松川町字信夫隠5","37.64822","140.456406"
"立正寺","茨城県筑西市木戸480番地2","36.240807","139.98111"
"立正寺","宮崎県宮崎市末広1-6-1","31.912027777","131.417916666"
"立正寺","埼玉県八潮市緑町3-26-6","35.825886","139.831345"
"立正寺","山梨県甲州市勝沼町休息1713","35.680417","138.716"
"立正寺","静岡県榛原郡吉田町片岡3449-2","34.771602","138.240902"
"立正寺","徳島県徳島市南佐古二番町2-7","34.075417","134.539222"
"立正寺 (三豊市)","香川県三豊市高瀬町上高瀬675番地","34.193667","133.724167"
"立正宗大本山日緬寺","静岡県沼津市下香貫山宮前3056-14","",""
"立正同心教会","神奈川県横浜市中区山下町103-2","35.442308","139.648409"
"立石寺","群馬県藤岡市立石甲1259","",""
"立石寺","山形県山形市大字山寺4456-1","38.312555555","140.437388888"
"立石寺","長野県飯田市立石140","35.432111111","137.784361111"
"立川寺","福島県河沼郡会津坂下町大字立川字中立川52","",""
"立泉寺","東京都港区北青山2-12-30","35.669972","139.714959"
"立善講寺","埼玉県志木市本町2-6-23","35.832211","139.580658"
"立善寺","香川県高松市香川町川東下406","34.236057","134.029007"
"立善寺","東京都台東区谷中5-4-19","35.724777777","139.766388888"
"立像寺","石川県金沢市寺町4丁目1番2号","36.552361111","136.653083333"
"立増寺","東京都葛飾区新宿2-10-20","35.763527777","139.856972222"
"立蔵寺","岐阜県関市西日吉町49","35.489194444","136.914166666"
"立徳寺","神奈川県伊勢原市桜台三丁目16-9","35.393888888","139.32"
"立法寺","東京都杉並区和田2丁目16-13","35.689388888","139.660361111"
"立法寺","福岡県北九州市小倉北区鋳物師町7-8","33.88947222","130.86675"
"立本寺","京都府京都市上京区七本松通仁和寺街道上ル一番町107","35.02483333","135.73852778"
"立本寺","山梨県甲府市池田2-15-19","35.672861","138.5385"
"立本寺","千葉県市原市原田216","35.399704","140.171494"
"立木観音堂","東京都江戸川区南篠崎町1-4-17","35.69429","139.90492"
"立蓮寺","新潟県佐渡市新穂北方394","",""
"立國寺","福島県喜多方市熱塩加納町山田字宇津野丙656","",""
"立圓寺","静岡県富士市西柏原新田72","35.136257","138.74231"
"立眞寺","鹿児島県枕崎市中央町262","31.271755","130.282364"
"流源寺","新潟県上越市南本町3-10-32","37.100399","138.24472"
"流山寺","千葉県流山市流山7-579","35.848941","139.894432"
"流泉寺","新潟県上越市大字有間川838","37.159931","138.142914"
"流廃寺跡","棚倉町","37.03","140.379722222"
"隆安寺","神奈川県伊勢原市下平間663","35.384722222","139.323055555"
"隆岩寺","茨城県猿島郡五霞町大字元栗橋1200番地","36.103748","139.731339"
"隆岩寺","茨城県古河市中央町1-7-39","36.196694444","139.701583333"
"隆興寺","群馬県前橋市三河町1-17-1","36.388195","139.074356"
"隆興寺","鹿児島県西之表市現和711","",""
"隆原寺","千葉県山武郡横芝光町原方1352-2","35.647198","140.532867"
"隆光寺","埼玉県幸手市下吉羽180","36.07","139.765305"
"隆国寺","兵庫県豊岡市日高町荒川22","35.457192","134.7215"
"隆昌院","新潟県佐渡市真野526","37.953094","138.350021"
"隆祥寺","千葉県佐倉市山崎461","35.728555","140.226172"
"隆崇院 (恵那市)","岐阜県恵那市岩村町1450","35.369722222","137.438083333"
"隆崇院 (品川区)","東京都品川区上大崎1-9-24","35.634083333","139.723472222"
"隆崇寺","新潟県新潟市西蒲区福井1812","37.760883","138.838928"
"隆星院","千葉県香取市川上43","35.83337","140.598251"
"隆泉寺","新潟県長岡市島崎4708","",""
"隆善寺","新潟県五泉市三本木2-6-1","37.755295","139.175919"
"隆禅寺","徳島県阿南市宝田町久保田119-12","33.921551","134.637985"
"隆台寺","千葉県山武郡横芝光町小川台888","35.690865","140.49324"
"隆徳寺","愛媛県新居浜市外山町7の9","33.941166666","133.310416666"
"隆蓮寺","新潟県新潟市中央区南浜通2-512","37.925144","139.040344"
"竜雲寺","茨城県筑西市田宿77番地","36.255299","140.040955"
"竜雲寺","静岡県磐田市豊浜365-1","34.680965","137.901505"
"竜雲寺","栃木県足利市大久保町1183","36.317768","139.511124"
"竜王会吉祥院","埼玉県秩父市定峰491","",""
"竜穏院","茨城県笠間市平町253番地","",""
"竜眼寺","静岡県掛川市西大渕5659","34.68488889","137.98591667"
"竜願寺","群馬県前橋市粕川町中之沢349","36.485287","139.19957"
"竜興寺","群馬県沼田市堀廻町乙544-1","",""
"竜興寺","栃木県栃木市都賀町大柿1120","36.459858","139.688812"
"竜鏡寺","栃木県栃木市岩舟町新里36-1","36.3288","139.63913"
"竜元寺","栃木県鹿沼市池ノ森757","36.499336","139.788116"
"竜源寺","群馬県高崎市吉井町多胡776","36.237995","138.990265"
"竜源寺","群馬県前橋市粕川町膳4","36.425095","139.223221"
"竜源寺","群馬県多野郡神流町大字生利1498","",""
"竜源寺","群馬県藤岡市藤岡甲317","36.247971","139.082169"
"竜源寺","栃木県佐野市下羽田町1097","36.28389","139.542969"
"竜光院","茨城県石岡市総社1丁目6番8号","36.190598","140.266998"
"竜光寺","群馬県高崎市新町747","36.276939","139.118912"
"竜光寺","群馬県前橋市粕川町女渕甲1160","36.409721","139.200912"
"竜光寺","栃木県鹿沼市北赤塚町16","",""
"竜広寺","群馬県高崎市若松町49","36.319099","139.003891"
"竜樹院","栃木県佐野市作原町1393","",""
"竜樹寺","栃木県小山市寒川1024","36.283108","139.733963"
"竜勝寺","茨城県つくば市小田2774番地","36.154011","140.107758"
"竜昌院","茨城県結城郡八千代町大字太田1098ノ1","36.1777","139.906097"
"竜昌院","茨城県那珂市戸2582番地","",""
"竜昌院","群馬県伊勢崎市境伊与久1537","36.301792","139.227066"
"竜昌寺","群馬県安中市安中2-7-19","36.32423","138.890747"
"竜昌寺","群馬県高崎市箕郷町生原1730","36.39695","138.973251"
"竜昌寺","栃木県宇都宮市冬室町472","36.685226","139.867599"
"竜昌寺","栃木県小山市間々田1320","36.264595","139.762314"
"竜松寺","群馬県多野郡神流町大字塩沢266","",""
"竜心寺","茨城県常総市本豊田139番地","36.105919","139.995621"
"竜真寺","群馬県桐生市新里町新川1051","36.424137","139.260864"
"竜真寺","栃木県佐野市免鳥町698","36.306248","139.545364"
"竜性寺","群馬県前橋市茂木町1203","36.412411","139.144135"
"竜栖寺","群馬県甘楽郡下仁田町大字下仁田318","36.210414","138.78166"
"竜西院","栃木県佐野市上羽田町852-1","36.300365","139.544739"
"竜泉院","茨城県笠間市泉1番地","36.283546","140.253281"
"竜泉院","茨城県筑西市松原151番地","36.256374","140.034592"
"竜泉院","群馬県邑楽郡大泉町城之内3-11-2","36.263954","139.416107"
"竜泉院","栃木県宇都宮市江曽島町1138","36.525234","139.870941"
"竜泉寺","茨城県坂東市沓掛3683番地","36.101467","139.903687"
"竜泉寺","茨城県常陸大宮市小貫1051番地","",""
"竜泉寺","茨城県龍ケ崎市2877番地の1","35.905389","140.192694"
"竜泉寺","茨城県龍ケ崎市下町2877-1","35.905389","140.192694"
"竜泉寺","群馬県高崎市正観寺町1066","",""
"竜泉寺","群馬県渋川市赤城町津久田2763","",""
"竜泉寺","群馬県藤岡市白石甲1931","",""
"竜泉寺","静岡県磐田市白羽51","34.672863","137.799301"
"竜泉寺","栃木県佐野市村上町788","36.304092","139.53746"
"竜泉寺","栃木県足利市稲岡町904","36.334087","139.533737"
"竜泉寺","栃木県足利市助戸1-652","36.329018","139.471375"
"竜泉寺","栃木県足利市福居町2148","36.315586","139.456863"
"竜泉寺","栃木県大田原市山の手2-9-2","36.8699","140.030899"
"竜泉寺","栃木県日光市足尾町2620-1","",""
"竜泉寺","栃木県矢板市川崎反町200","36.790249","139.922974"
"竜善寺","群馬県伊勢崎市東町2553-1","36.336334","139.242615"
"竜善寺","栃木県足利市福居町652","36.307507","139.452377"
"竜禅寺","茨城県取手市米ノ井467番地","35.922805555","140.023"
"竜禅寺","群馬県桐生市黒保根町八木原173","",""
"竜蔵院","茨城県古河市柳橋1178番地","36.169777","139.786209"
"竜蔵院","茨城県鹿嶋市大字荒野56番地","36.017647","140.636749"
"竜蔵院","茨城県鹿嶋市大字長栖345番地2","35.934025","140.648438"
"竜蔵寺","栃木県足利市若草町10-9","36.320301","139.473984"
"竜蔵寺","栃木県日光市御幸町396","36.749649","139.61438"
"竜蔵寺","栃木県日光市大沢町831","36.70015","139.759659"
"竜蔵寺","栃木県日光市日向577","",""
"竜泰院","茨城県久慈郡大子町大字袋田1500番地","",""
"竜沢寺","茨城県守谷市立沢695番地","35.956837","139.969299"
"竜沢寺","群馬県吾妻郡中之条町大字日影1160","",""
"竜沢寺","群馬県前橋市西片貝町3-160","36.389912","139.097336"
"竜谷院","茨城県東茨城郡城里町大字下阿野沢1509番地","",""
"竜谷寺","群馬県利根郡みなかみ町師甲1668","",""
"竜谷寺","栃木県佐野市西浦町415","36.301689","139.617203"
"竜伝寺","群馬県渋川市半田1124","36.465092","139.025406"
"竜田寺","群馬県藤岡市本郷1399","36.224888","139.065353"
"竜得寺","群馬県太田市新田上江田町甲309","",""
"竜寅寺","茨城県北茨城市華川町下相田544番地","36.813019","140.715057"
"竜福寺","茨城県かすみがうら市有河113番地","",""
"竜本寺","横須賀市","35.2775","139.672416666"
"竜明寺","群馬県甘楽郡南牧村大字小沢1049","",""
"竜門寺","群馬県甘楽郡甘楽町大字小幡1074","36.226807","138.920013"
"竜門寺","群馬県高崎市箕郷町東明屋甲22","",""
"竜渕寺","群馬県沼田市発知新田町305","",""
"竜滄院","群馬県利根郡片品村大字東小川2900","",""
"竜翔寺","茨城県行方市根小屋99番地","36.018635","140.536835"
"竜翔寺","北区","",""
"竜蟠寺","栃木県鹿沼市千渡681","36.572617","139.773239"
"龍安寺","岐阜県美濃加茂市伊深1776","35.507305555","137.007472222"
"龍安寺","京都府京都市右京区龍安寺御陵下町13","35.034444444","135.718333333"
"龍安寺","千葉県成田市大和田540","35.879612","140.363312"
"龍雲庵","静岡県磐田市敷地1367-1","34.827469","137.868676"
"龍雲院","宮城県仙台市青葉区子平町19-5","38.276806","140.851583"
"龍雲院","静岡県静岡市清水区西久保82","",""
"龍雲院","東京都文京区白山5-5-5","35.721333333","139.75025"
"龍雲院","北海道松前郡松前町字松城305","41.431323","140.10706"
"龍雲寺","岐阜県岐阜市芥見大船1-151","35.459972222","136.84575"
"龍雲寺","山梨県南巨摩郡身延町","35.408083333","138.434611111"
"龍雲寺","新潟県上越市大字大渕1107","",""
"龍雲寺","新潟県新潟市中央区沼垂東3-3-48","37.920986","139.070999"
"龍雲寺","新潟県新潟市北区葛塚3222","37.915878","139.217672"
"龍雲寺","新潟県新発田市上今泉甲159","",""
"龍雲寺","新潟県柏崎市大字黒滝1522","",""
"龍雲寺","静岡県伊東市十足1","34.922806","139.085297"
"龍雲寺","静岡県賀茂郡南伊豆町青市143","34.670647","138.884628"
"龍雲寺","静岡県菊川市西方3780-1","34.7665806","138.059465"
"龍雲寺","静岡県沼津市多比331","35.052197","138.903412"
"龍雲寺","静岡県沼津市東椎路99","35.123402","138.842941"
"龍雲寺","静岡県静岡市葵区沓谷3-10-1","34.990685","138.405258"
"龍雲寺","静岡県静岡市駿河区小鹿866","34.973274","138.427292"
"龍雲寺","静岡県静岡市清水区蒲原2-12-10","35.121117","138.608963"
"龍雲寺","静岡県島田市野田173","34.846924","138.189758"
"龍雲寺","静岡県藤枝市滝沢1498","34.922543","138.190979"
"龍雲寺","静岡県藤枝市堀之内178","34.873154","138.22467"
"龍雲寺","静岡県浜松市中央区入野町4702-14","34.702417","137.688361"
"龍雲寺","静岡県浜松市浜名区細江町気賀2860-1","34.789673","137.648834"
"龍雲寺","千葉県長生郡睦沢町佐貫1226","",""
"龍雲寺","大阪府富田林市加太2丁目11番19号","34.50775","135.562916666"
"龍雲寺","長野県佐久市岩村田415","36.276083","138.47925"
"龍雲寺","東京都世田谷区野沢三丁目38-1","35.632805555","139.672194444"
"龍雲寺","福島県いわき市好間町北好間字上野107","37.066338","140.86026"
"龍雲寺","福島県伊達郡国見町大字石母田字芹沢28","37.895588","140.553543"
"龍雲寺","北海道札幌市北区篠路5条10丁目10-21","43.149888888","141.372138888"
"龍雲寺 (京丹後市)","京丹後市","",""
"龍雲寺 (高鍋町)","宮崎県高鍋町上江松本","",""
"龍雲寺 (浜田市)","島根県浜田市三隅町芦谷909","",""
"龍王院","東京都大田区羽田2-26-11","35.54625","139.742138888"
"龍王山霊源寺","埼玉県所沢市上安松1353-3","35.791126","139.492065"
"龍王寺","香川県小豆郡小豆島町片城甲44-243","34.47942","134.308472"
"龍王寺","滋賀県蒲生郡竜王町川守41","35.07230556","136.14341667"
"龍王寺","静岡県焼津市西小川1-2-7","34.860458","138.312271"
"龍穏院","新潟県長岡市乙吉町3316","37.444382","138.906265"
"龍穏院","福島県田村郡三春町字荒町160","37.445065","140.486298"
"龍穏寺","埼玉県入間郡越生町龍ヶ谷452-1","35.954444","139.245"
"龍音寺","埼玉県さいたま市緑区東大門2-7-19","35.883003","139.738251"
"龍音寺","静岡県沼津市大平2852","35.067356","138.913147"
"龍音寺","静岡県牧之原市相良184","34.688273","138.203512"
"龍音寺","福島県福島市山田字神場5","37.717545","140.424423"
"龍花院","埼玉県加須市正能116","36.112656","139.571869"
"龍華院","静岡県掛川市掛川1104番地","34.777599","138.016769"
"龍華院","兵庫県神戸市西区押部谷町高和1271","34.742583","135.024194"
"龍華院 (甲府市)","甲府市上曽根町4042","35.597361","138.589139"
"龍華寺","神奈川県横浜市金沢区洲崎町9-31","35.334583333","139.626527777"
"龍華寺","静岡県静岡市清水区村松2085","34.9905","138.484444"
"龍華寺","千葉県香取郡多古町南玉造1447","",""
"龍華寺 (世羅町)","世羅町","34.58263889","133.05977778"
"龍海院","愛知県岡崎市明大寺町西郷中34-1","34.951444444","137.164777777"
"龍海院","群馬県前橋市紅雲町2-8-15","36.386111111","139.063611111"
"龍海寺","埼玉県新座市堀ノ内3-13-11","35.774067","139.556564"
"龍海寺","大阪府大阪市北区同心1-3-1","34.699861","135.516222"
"龍覚院","新潟県小千谷市大字岩沢7487","",""
"龍角寺","福島県郡山市喜久田町堀之内字堀内176","37.457142","140.336426"
"龍角寺 (寺院)","千葉県印旛郡栄町龍角寺239","35.833192","140.269794"
"龍鑑寺","千葉県茂原市七渡2026","35.465946","140.319"
"龍閑寺","東京都文京区春日2-6-12","35.710833333","139.741944444"
"龍岸寺","京都府京都市下京区塩小路通大宮東入八条坊門町564","34.98687","135.74984"
"龍巌寺","東京都渋谷区神宮前2-3-8","35.67358","139.713211"
"龍眼寺","静岡県伊東市宇佐美1013","35.015427","139.066049"
"龍眼寺","東京都江東区亀戸3-34-2","35.705666666","139.819416666"
"龍岩寺","大分県宇佐市院内町大門290−2","33.404278","131.270889"
"龍岩寺","東京都足立区辰沼2-11-22","35.78875","139.833694444"
"龍喜寺","千葉県南房総市上滝田1063","",""
"龍気寺","岐阜県加茂郡白川町切井828-1","35.545083333","137.2945"
"龍宮寺","4-21, Reisenmachi, Hakata-ku, Fukuoka City 812-0039","33.594361111","130.413111111"
"龍宮寺","812-0039福岡市博多区冷泉町4番21号","33.594361111","130.413111111"
"龍宮寺","埼玉県加須市大室179","36.099889","139.619917"
"龍教寺","千葉県茂原市本納3458","35.477287","140.302155"
"龍興院","東京都墨田区横川1-3-18","35.70284","139.81036"
"龍興寺","愛知県豊田市中町中郷98","",""
"龍興寺","岐阜県岐阜市梅林6","35.418611111","136.770083333"
